2024.11.10 22:14:21 INFO  time: compiled lab1 in 0.12s
2024.11.10 22:14:22 INFO  compiling lab1 (1 scala source)
2024.11.10 22:14:22 INFO  time: compiled lab1 in 0.14s
2024.11.10 22:14:34 INFO  compiling lab1 (1 scala source)
2024.11.10 22:14:34 INFO  time: compiled lab1 in 0.12s
2024.11.10 22:14:36 INFO  compiling lab1 (1 scala source)
2024.11.10 22:14:36 INFO  time: compiled lab1 in 0.1s
2024.11.10 22:14:37 INFO  compiling lab1 (1 scala source)
2024.11.10 22:14:37 INFO  time: compiled lab1 in 0.37s
2024.11.10 22:14:52 INFO  compiling lab1 (1 scala source)
2024.11.10 22:14:52 INFO  time: compiled lab1 in 0.25s
2024.11.10 22:15:54 INFO  compiling lab1 (1 scala source)
2024.11.10 22:15:54 INFO  time: compiled lab1 in 0.22s
2024.11.10 22:15:56 INFO  Disconnecting from Bloop session...
2024.11.10 22:15:56 INFO  Shut down connection with build server.
2024.11.10 22:15:56 INFO  Shut down connection with build server.
2024.11.10 22:15:56 INFO  Attempting to connect to the build server...
2024.11.10 22:15:56 INFO  Found a Bloop server running
2024.11.10 22:15:57 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at C:\Users\epobi\Desktop\Predmeti\Fp\lab1\.metals\bsp.trace.json or C:\Users\epobi\AppData\Local\scalameta\metals\cache\bsp.trace.json
2024.11.10 22:15:56 INFO  Attempting to connect to the build server...
2024.11.10 22:15:56 INFO  Found a Bloop server running
2024.11.10 22:15:58 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at C:\Users\epobi\Desktop\Predmeti\Fp\lab1\project\.metals\bsp.trace.json or C:\Users\epobi\AppData\Local\scalameta\metals\cache\bsp.trace.json
2024.11.10 22:15:57 INFO  time: Connected to build server in 1.76s
2024.11.10 22:15:57 INFO  Connected to Build server: Bloop v2.0.3
2024.11.10 22:15:59 INFO  time: Imported build in 0.31s
2024.11.10 22:15:59 INFO  running doctor check
2024.11.10 22:15:59 INFO  java targets: lab1, lab1-build, lab1-test
2024.11.10 22:16:03 INFO  time: indexed workspace in 4.04s
2024.11.10 22:16:03 INFO  compiling lab1 (1 scala source)
2024.11.10 22:16:03 INFO  time: compiled lab1 in 0.18s
2024.11.10 22:16:12 INFO  time: code lens generation in 1.25s
2024.11.10 22:16:12 INFO  time: code lens generation in 4.28s
2024.11.10 22:16:18 INFO  running 'C:\Program Files\Java\jdk-22\bin\java.exe -Djline.terminal=jline.UnsupportedTerminal -Dsbt.log.noformat=true -Dfile.encoding=UTF-8 -jar C:\Users\epobi\AppData\Local\Temp\metals2570177289748074997\sbt-launch.jar -Dbloop.export-jar-classifiers=sources bloopInstall'
2024.11.10 22:16:20 INFO  compiling lab1 (1 scala source)
2024.11.10 22:16:20 INFO  time: compiled lab1 in 0.44s
